"","Naziv_jedinice","Godina","Županija","Status","Stopa_prireza","Iznos_prireza","Broj_stanovnika","Iznos_prireza_po_stanovniku"
"1","ANDRIJAŠEVCI",2008,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,335580.7,4076,82.3308881256134
"2","ANDRIJAŠEVCI",2009,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,296293.57,4072,72.7636468565815
"3","ANDRIJAŠEVCI",2010,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,260654.2,4081,63.870178877726
"4","ANDRIJAŠEVCI",2011,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,316817.23,4067,77.8994910253258
"5","ANDRIJAŠEVCI",2012,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,228548.54,4066,56.2096753566158
"6","ANDRIJAŠEVCI",2013,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,263837.8018,4077,64.7137115035565
"7","ANDRIJAŠEVCI",2014,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,284406.6067,4077,69.7587948736816
"8","ANDRIJAŠEVCI",2015,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,153376.029,4019,38.1627342622543
"9","ANDRIJAŠEVCI",2016,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,198947.495,3984,49.9366202309237
"10","ANDRIJAŠEVCI",2017,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,145754.089481,3914,37.2391644049566
"11","ANDRIJAŠEVCI",2018,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,248705.305059,3804,65.3799434960568
"12","ANDRIJAŠEVCI",2019,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,299809.173625,3748,79.9917752467983
"13","ANDRIJAŠEVCI",2020,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,286860.427158,3713,77.2583967568004
"14","ANDRIJAŠEVCI",2021,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.08,288861.895461,3441,83.9470780183086
"15","ANTUNOVAC",2008,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,3648,0
"16","ANTUNOVAC",2009,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,3694,0
"17","ANTUNOVAC",2010,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,0,3714,0
"18","ANTUNOVAC",2011,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,0,3730,0
"19","ANTUNOVAC",2012,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,0,3722,0
"20","ANTUNOVAC",2013,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.05,0,3734,0
"21","ANTUNOVAC",2014,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,466801.838,3709,125.856521434349
"22","ANTUNOVAC",2015,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,221827.6666,3670,60.4435058855586
"23","ANTUNOVAC",2016,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,318321.1638,3664,86.8780468886463
"24","ANTUNOVAC",2017,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,286454.658475,3585,79.9036704253835
"25","ANTUNOVAC",2018,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,416476.417809,3551,117.284262970712
"26","ANTUNOVAC",2019,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,495806.182765,3506,141.4164811081
"27","ANTUNOVAC",2020,"XIV OSJEČKO-BARANJSKA","OPĆINA",0.1,481512.339916,3471,138.724384879286
"28","ANTUNOVAC",2021,"XIV OSJEČKO-BARANJSKA","OPĆINA",0,0,3411,0
"29","BABINA GREDA",2008,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3645,0
"30","BABINA GREDA",2009,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3651,0
"31","BABINA GREDA",2010,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3591,0
"32","BABINA GREDA",2011,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3551,0
"33","BABINA GREDA",2012,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3516,0
"34","BABINA GREDA",2013,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3476,0
"35","BABINA GREDA",2014,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0,0,3453,0
"36","BABINA GREDA",2015,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,36256.086,3346,10.8356503287507
"37","BABINA GREDA",2016,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,43746.2569,3234,13.5269811069883
"38","BABINA GREDA",2017,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,24403.948273,2987,8.17005298727821
"39","BABINA GREDA",2018,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,48883.035732,2895,16.8853318590674
"40","BABINA GREDA",2019,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,70384.004231,2806,25.0833942377049
"41","BABINA GREDA",2020,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,80879.005275,2745,29.4641184972678
"42","BABINA GREDA",2021,"XVI VUKOVARSKO-SRIJEMSKA","OPĆINA",0.05,68651.731877,2762,24.8558044449674
"43","BAKAR",2008,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8115,0
"44","BAKAR",2009,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8209,0
"45","BAKAR",2010,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8274,0
"46","BAKAR",2011,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8321,0
"47","BAKAR",2012,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8278,0
"48","BAKAR",2013,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8268,0
"49","BAKAR",2014,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8264,0
"50","BAKAR",2015,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8231,0
"51","BAKAR",2016,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8173,0
"52","BAKAR",2017,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8127,0
"53","BAKAR",2018,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8114,0
"54","BAKAR",2019,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8160,0
"55","BAKAR",2020,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,8109,0
"56","BAKAR",2021,"VIII PRIMORSKO-GORANSKA","GRAD",0,0,7573,0
"57","BALE",2008,"XVIII ISTARSKA","OPĆINA",0.01,67863.75,1078,62.9533858998145
"58","BALE",2009,"XVIII ISTARSKA","OPĆINA",0.01,43539.21,1098,39.6531967213115
"59","BALE",2010,"XVIII ISTARSKA","OPĆINA",0.01,58780.58,1117,52.6236168307968
"60","BALE",2011,"XVIII ISTARSKA","OPĆINA",0.01,45800.29,1140,40.1756929824561
"61","BALE",2012,"XVIII ISTARSKA","OPĆINA",0.01,25704.84,1132,22.7074558303887
"62","BALE",2013,"XVIII ISTARSKA","OPĆINA",0.01,32402.0427,1140,28.4228444736842
"63","BALE",2014,"XVIII ISTARSKA","OPĆINA",0.01,34871.165,1151,30.2964074717637
"64","BALE",2015,"XVIII ISTARSKA","OPĆINA",0.01,33946.3485,1144,29.6733815559441
"65","BALE",2016,"XVIII ISTARSKA","OPĆINA",0.01,33631.3463,1141,29.4753254163015
"66","BALE",2017,"XVIII ISTARSKA","OPĆINA",0.01,35818.060745,1155,31.011308004329
"67","BALE",2018,"XVIII ISTARSKA","OPĆINA",0.01,33704.255333,1159,29.0804618921484
"68","BALE",2019,"XVIII ISTARSKA","OPĆINA",0.01,40454.66022,1202,33.6561233111481
"69","BALE",2020,"XVIII ISTARSKA","OPĆINA",0.01,44470.694123,1224,36.3322664403595
"70","BALE",2021,"XVIII ISTARSKA","OPĆINA",0.01,38199.910071,1170,32.6494957871795
"71","BARBAN",2008,"XVIII ISTARSKA","OPĆINA",0.05,344001.33,2735,125.777451553931
"72","BARBAN",2009,"XVIII ISTARSKA","OPĆINA",0.05,327582.95,2726,120.169827586207
"73","BARBAN",2010,"XVIII ISTARSKA","OPĆINA",0.05,276888.45,2731,101.38720248993
"74","BARBAN",2011,"XVIII ISTARSKA","OPĆINA",0.05,274068.06,2713,101.02029487652
"75","BARBAN",2012,"XVIII ISTARSKA","OPĆINA",0.05,319754.65,2707,118.121407462135
"76","BARBAN",2013,"XVIII ISTARSKA","OPĆINA",0.05,327782.975,2680,122.307080223881
"77","BARBAN",2014,"XVIII ISTARSKA","OPĆINA",0.05,324026.5649,2677,121.040928240568
"78","BARBAN",2015,"XVIII ISTARSKA","OPĆINA",0.05,283842.8381,2646,107.27242558579
"79","BARBAN",2016,"XVIII ISTARSKA","OPĆINA",0.05,309026.6326,2599,118.902128741824
"80","BARBAN",2017,"XVIII ISTARSKA","OPĆINA",0.05,301609.408555,2550,118.278199433333
"81","BARBAN",2018,"XVIII ISTARSKA","OPĆINA",0.05,359236.445804,2541,141.37601172924
"82","BARBAN",2019,"XVIII ISTARSKA","OPĆINA",0.05,360091.74529,2519,142.950276018261
"83","BARBAN",2020,"XVIII ISTARSKA","OPĆINA",0.05,359105.042038,2517,142.67184824712
"84","BARBAN",2021,"XVIII ISTARSKA","OPĆINA",0.05,307809.369375,2491,123.568594690887
"85","BARILOVIĆ",2008,"IV KARLOVAČKA","OPĆINA",0,0,3038,0
"86","BARILOVIĆ",2009,"IV KARLOVAČKA","OPĆINA",0,0,3039,0
"87","BARILOVIĆ",2010,"IV KARLOVAČKA","OPĆINA",0,0,3018,0
"88","BARILOVIĆ",2011,"IV KARLOVAČKA","OPĆINA",0,0,2973,0
"89","BARILOVIĆ",2012,"IV KARLOVAČKA","OPĆINA",0,0,2983,0
"90","BARILOVIĆ",2013,"IV KARLOVAČKA","OPĆINA",0,0,2938,0
"91","BARILOVIĆ",2014,"IV KARLOVAČKA","OPĆINA",0,0,2877,0
"92","BARILOVIĆ",2015,"IV KARLOVAČKA","OPĆINA",0,0,2827,0
"93","BARILOVIĆ",2016,"IV KARLOVAČKA","OPĆINA",0,0,2807,0
"94","BARILOVIĆ",2017,"IV KARLOVAČKA","OPĆINA",0,0,2775,0
"95","BARILOVIĆ",2018,"IV KARLOVAČKA","OPĆINA",0,0,2745,0
"96","BARILOVIĆ",2019,"IV KARLOVAČKA","OPĆINA",0,0,2722,0
"97","BARILOVIĆ",2020,"IV KARLOVAČKA","OPĆINA",0,0,2666,0
"98","BARILOVIĆ",2021,"IV KARLOVAČKA","OPĆINA",0,0,2673,0
"99","BAŠKA",2008,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1708,0
"100","BAŠKA",2009,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1691,0
"101","BAŠKA",2010,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1677,0
"102","BAŠKA",2011,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1700,0
"103","BAŠKA",2012,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1710,0
"104","BAŠKA",2013,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1727,0
"105","BAŠKA",2014,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1726,0
"106","BAŠKA",2015,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1728,0
"107","BAŠKA",2016,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1740,0
"108","BAŠKA",2017,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1739,0
"109","BAŠKA",2018,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1723,0
"110","BAŠKA",2019,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1706,0
"111","BAŠKA",2020,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1693,0
"112","BAŠKA",2021,"VIII PRIMORSKO-GORANSKA","OPĆINA",0,0,1656,0
"113","BAŠKA VODA",2008,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2770,0
"114","BAŠKA VODA",2009,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2804,0
"115","BAŠKA VODA",2010,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2775,0
"116","BAŠKA VODA",2011,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2781,0
"117","BAŠKA VODA",2012,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2811,0
"118","BAŠKA VODA",2013,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2844,0
"119","BAŠKA VODA",2014,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2868,0
"120","BAŠKA VODA",2015,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2883,0
"121","BAŠKA VODA",2016,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2886,0
"122","BAŠKA VODA",2017,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2863,0
"123","BAŠKA VODA",2018,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2863,0
"124","BAŠKA VODA",2019,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2838,0
"125","BAŠKA VODA",2020,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2834,0
"126","BAŠKA VODA",2021,"XVII SPLITSKO-DALMATINSKA","OPĆINA",0,0,2590,0
"127","BEBRINA",2008,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3287,0
"128","BEBRINA",2009,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3277,0
"129","BEBRINA",2010,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3252,0
"130","BEBRINA",2011,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3260,0
"131","BEBRINA",2012,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3205,0
"132","BEBRINA",2013,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3161,0
"133","BEBRINA",2014,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3140,0
"134","BEBRINA",2015,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3087,0
"135","BEBRINA",2016,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,3041,0
"136","BEBRINA",2017,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,2991,0
"137","BEBRINA",2018,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,2943,0
"138","BEBRINA",2019,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,2885,0
"139","BEBRINA",2020,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,2836,0
"140","BEBRINA",2021,"XII BRODSKO-POSAVSKA","OPĆINA",0,0,2817,0
"141","BEDEKOVČINA",2008,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,8084,0
"142","BEDEKOVČINA",2009,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,8040,0
"143","BEDEKOVČINA",2010,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,8049,0
"144","BEDEKOVČINA",2011,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,8013,0
"145","BEDEKOVČINA",2012,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7957,0
"146","BEDEKOVČINA",2013,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7929,0
"147","BEDEKOVČINA",2014,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7870,0
"148","BEDEKOVČINA",2015,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7821,0
"149","BEDEKOVČINA",2016,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7741,0
"150","BEDEKOVČINA",2017,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7671,0
"151","BEDEKOVČINA",2018,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7601,0
"152","BEDEKOVČINA",2019,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7521,0
"153","BEDEKOVČINA",2020,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7473,0
"154","BEDEKOVČINA",2021,"II KRAPINSKO-ZAGORSKA","OPĆINA",0,0,7340,0
"155","BEDENICA",2008,"I ZAGREBAČKA","OPĆINA",0.03,63285.47,1426,44.3797124824684
"156","BEDENICA",2009,"I ZAGREBAČKA","OPĆINA",0.03,60063.66,1427,42.090861948143
"157","BEDENICA",2010,"I ZAGREBAČKA","OPĆINA",0.03,48934.89,1426,34.3161921458626
"158","BEDENICA",2011,"I ZAGREBAČKA","OPĆINA",0.03,60856.36,1423,42.7662403373155
"159","BEDENICA",2012,"I ZAGREBAČKA","OPĆINA",0.03,60144.28,1412,42.5950991501416
"160","BEDENICA",2013,"I ZAGREBAČKA","OPĆINA",0.03,60400.6828,1405,42.9898098220641
"161","BEDENICA",2014,"I ZAGREBAČKA","OPĆINA",0.03,85330.3658,1387,61.5215326604182
"162","BEDENICA",2015,"I ZAGREBAČKA","OPĆINA",0.03,67596.1686,1354,49.9233150664697
"163","BEDENICA",2016,"I ZAGREBAČKA","OPĆINA",0.03,68747.0698,1335,51.4959324344569
"164","BEDENICA",2017,"I ZAGREBAČKA","OPĆINA",0.03,67974.954882,1319,51.5352197740713
"165","BEDENICA",2018,"I ZAGREBAČKA","OPĆINA",0.03,73133.920199,1308,55.9127830267584
"166","BEDENICA",2019,"I ZAGREBAČKA","OPĆINA",0.03,97280.365577,1305,74.5443414383142
"167","BEDENICA",2020,"I ZAGREBAČKA","OPĆINA",0.03,102719.132043,1316,78.0540517044073
"168","BEDENICA",2021,"I ZAGREBAČKA","OPĆINA",0.03,138344.266721,1266,109.276671975513
"169","BEDNJA",2008,"V VARAŽDINSKA","OPĆINA",0.1,526171.7,4141,127.063921758029
"170","BEDNJA",2009,"V VARAŽDINSKA","OPĆINA",0.1,522935.31,4096,127.669753417969
"171","BEDNJA",2010,"V VARAŽDINSKA","OPĆINA",0.1,471749.63,4022,117.29229985082
"172","BEDNJA",2011,"V VARAŽDINSKA","OPĆINA",0.1,429475.07,3962,108.398553760727
"173","BEDNJA",2012,"V VARAŽDINSKA","OPĆINA",0.1,435672.12,3888,112.055586419753
"174","BEDNJA",2013,"V VARAŽDINSKA","OPĆINA",0.1,413798.78,3837,107.844352358614
"175","BEDNJA",2014,"V VARAŽDINSKA","OPĆINA",0.1,410539.807,3764,109.070086875664
"176","BEDNJA",2015,"V VARAŽDINSKA","OPĆINA",0.1,256843.3378,3705,69.3234380026991
"177","BEDNJA",2016,"V VARAŽDINSKA","OPĆINA",0.1,286685.7191,3606,79.5024179423184
"178","BEDNJA",2017,"V VARAŽDINSKA","OPĆINA",0.1,276246.881937,3515,78.5908625709815
"179","BEDNJA",2018,"V VARAŽDINSKA","OPĆINA",0.1,397198.942801,3484,114.006585189724
"180","BEDNJA",2019,"V VARAŽDINSKA","OPĆINA",0.1,520670.746472,3420,152.242908325146
"181","BEDNJA",2020,"V VARAŽDINSKA","OPĆINA",0.1,518735.159836,3365,154.156065330163
"182","BEDNJA",2021,"V VARAŽDINSKA","OPĆINA",0.1,512924.803259,3389,151.349897686338
"183","BELI MANASTIR",2008,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,186364.02,10362,17.9853329473075
"184","BELI MANASTIR",2009,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,183302.5,10228,17.9216366836136
"185","BELI MANASTIR",2010,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,160459.28,10109,15.8729132456227
"186","BELI MANASTIR",2011,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,154608.87,9971,15.5058539765319
"187","BELI MANASTIR",2012,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,160290.74,9853,16.2682167867654
"188","BELI MANASTIR",2013,"XIV OSJEČKO-BARANJSKA","GRAD",0.01,151778.8729,9634,15.754502065601
"189","BELI MANASTIR",2014,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,143905.5346,9439,15.2458453861638
"190","BELI MANASTIR",2015,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,400477.2741,9231,43.3839534286643
"191","BELI MANASTIR",2016,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,571284.3084,8970,63.6883286956522
"192","BELI MANASTIR",2017,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,425040.067869,8549,49.718103622529
"193","BELI MANASTIR",2018,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,609298.099171,8374,72.7606996860521
"194","BELI MANASTIR",2019,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,687311.956501,8235,83.4622897997571
"195","BELI MANASTIR",2020,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,662831.022439,8087,81.962535234203
"196","BELI MANASTIR",2021,"XIV OSJEČKO-BARANJSKA","GRAD",0.05,674346.32375,7973,84.5787437288348
"197","BELICA",2008,"XX MEĐIMURSKA","OPĆINA",0.01,31064.4,3244,9.57595561035758
"198","BELICA",2009,"XX MEĐIMURSKA","OPĆINA",0.01,28938.72,3193,9.06317569683683
"199","BELICA",2010,"XX MEĐIMURSKA","OPĆINA",0.01,27849.03,3185,8.74380847723705
"200","BELICA",2011,"XX MEĐIMURSKA","OPĆINA",0.01,25916.47,3166,8.18587176247631
"201","BELICA",2012,"XX MEĐIMURSKA","OPĆINA",0.01,27422.98,3126,8.77254638515675
"202","BELICA",2013,"XX MEĐIMURSKA","OPĆINA",0.01,23780.0518,3102,7.666038620245
"203","BELICA",2014,"XX MEĐIMURSKA","OPĆINA",0.01,33210.5852,3074,10.8037037085231
"204","BELICA",2015,"XX MEĐIMURSKA","OPĆINA",0.01,20800.1744,3045,6.83092755336617
"205","BELICA",2016,"XX MEĐIMURSKA","OPĆINA",0.01,32925.1848,3024,10.8879579365079
"206","BELICA",2017,"XX MEĐIMURSKA","OPĆINA",0.01,26710.099986,2960,9.0236824277027
"207","BELICA",2018,"XX MEĐIMURSKA","OPĆINA",0.01,38023.06347,2907,13.0798291950464
"208","BELICA",2019,"XX MEĐIMURSKA","OPĆINA",0.01,50930.184591,2850,17.8702402073684
"209","BELICA",2020,"XX MEĐIMURSKA","OPĆINA",0,0,2830,0
"210","BELICA",2021,"XX MEĐIMURSKA","OPĆINA",0,0,2822,0
"211","BELIŠĆE",2008,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1722514.82,11017,156.350623581737
"212","BELIŠĆE",2009,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1510206.53,10948,137.943599744246
"213","BELIŠĆE",2010,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1299915.22,10851,119.79681319694
"214","BELIŠĆE",2011,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1606905.29,10773,149.160427921656
"215","BELIŠĆE",2012,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1965188.97,10643,184.646149581885
"216","BELIŠĆE",2013,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1336439.3496,10538,126.820966938698
"217","BELIŠĆE",2014,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1254963.8388,10488,119.657116590389
"218","BELIŠĆE",2015,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,844073.9234,10333,81.6872083034937
"219","BELIŠĆE",2016,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1035064.1631,10150,101.976764837438
"220","BELIŠĆE",2017,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,826127.386006,9874,83.6669420706907
"221","BELIŠĆE",2018,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1254149.900135,9641,130.08504305933
"222","BELIŠĆE",2019,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1546499.166356,9435,163.910881436778
"223","BELIŠĆE",2020,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,1162893.163384,9341,124.493433613532
"224","BELIŠĆE",2021,"XIV OSJEČKO-BARANJSKA","GRAD",0.1,872078.680659,8884,98.1628411367627
"225","BENKOVAC",2008,"XIII ZADARSKA","GRAD",0.05,634083.49,10854,58.4193375714022
"226","BENKOVAC",2009,"XIII ZADARSKA","GRAD",0.05,583208.55,10964,53.1930454213791
"227","BENKOVAC",2010,"XIII ZADARSKA","GRAD",0.05,522051.01,11021,47.3687514744579
"228","BENKOVAC",2011,"XIII ZADARSKA","GRAD",0.05,475332.55,11037,43.0671876415693
"229","BENKOVAC",2012,"XIII ZADARSKA","GRAD",0.05,450710.83,10914,41.2965759574858
"230","BENKOVAC",2013,"XIII ZADARSKA","GRAD",0.05,443913.9886,10805,41.0841266635817
"231","BENKOVAC",2014,"XIII ZADARSKA","GRAD",0.05,469937.8832,10550,44.5438751848341
"232","BENKOVAC",2015,"XIII ZADARSKA","GRAD",0.05,235546.5852,10177,23.1449921587894
"233","BENKOVAC",2016,"XIII ZADARSKA","GRAD",0.05,334201.1504,9879,33.8294514019638
"234","BENKOVAC",2017,"XIII ZADARSKA","GRAD",0.05,276794.85607,9538,29.0202197599077
"235","BENKOVAC",2018,"XIII ZADARSKA","GRAD",0.05,492887.673034,9289,53.0614353573043
"236","BENKOVAC",2019,"XIII ZADARSKA","GRAD",0.05,577673.234952,8724,66.2165560467675
"237","BENKOVAC",2020,"XIII ZADARSKA","GRAD",0.05,626455.263433,8543,73.3296574309961
"238","BENKOVAC",2021,"XIII ZADARSKA","GRAD",0.05,554046.9575,9680,57.2362559400826
"239","BEREK",2008,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1484,0
"240","BEREK",2009,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1476,0
"241","BEREK",2010,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1445,0
"242","BEREK",2011,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1417,0
"243","BEREK",2012,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1395,0
"244","BEREK",2013,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1386,0
"245","BEREK",2014,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1366,0
"246","BEREK",2015,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1337,0
"247","BEREK",2016,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1315,0
"248","BEREK",2017,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1253,0
"249","BEREK",2018,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1198,0
"250","BEREK",2019,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1142,0
"251","BEREK",2020,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1137,0
"252","BEREK",2021,"VII BJELOVARSKO-BILOGORSKA","OPĆINA",0,0,1106,0
"253","BERETINEC",2008,"V VARAŽDINSKA","OPĆINA",0.07,203888.14,2206,92.4243608340889
"254","BERETINEC",2009,"V VARAŽDINSKA","OPĆINA",0.07,196071.88,2184,89.7765018315018
"255","BERETINEC",2010,"V VARAŽDINSKA","OPĆINA",0.07,162686.94,2176,74.76421875
"256","BERETINEC",2011,"V VARAŽDINSKA","OPĆINA",0.07,169827.11,2167,78.3696862021228
"257","BERETINEC",2012,"V VARAŽDINSKA","OPĆINA",0.07,158367.56,2161,73.2843868579361
"258","BERETINEC",2013,"V VARAŽDINSKA","OPĆINA",0.07,170486.8042,2156,79.0755121521336
"259","BERETINEC",2014,"V VARAŽDINSKA","OPĆINA",0.07,165520.1444,2157,76.7362746407047
