"","Naziv_jedinice","Godina","Šifra_Ž","Županija","Status","Šifra_GO","Stopa_prireza","Objava","Datum_primjene","Iznos_prireza","Broj_stanovnika"
"11193","VRPOLJE",2022,12,"XII BRODSKO-POSAVSKA","OPĆINA","05142",0,"-","-",NA,NA
"11194","VRSAR",2002,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2129
"11195","VRSAR",2003,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2145
"11196","VRSAR",2004,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2140
"11197","VRSAR",2005,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2119
"11198","VRSAR",2006,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2124
"11199","VRSAR",2007,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,2131
"11200","VRSAR",2008,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2121
"11201","VRSAR",2009,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2139
"11202","VRSAR",2010,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2156
"11203","VRSAR",2011,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2152
"11204","VRSAR",2012,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2169
"11205","VRSAR",2013,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2168
"11206","VRSAR",2014,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2160
"11207","VRSAR",2015,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2134
"11208","VRSAR",2016,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2149
"11209","VRSAR",2017,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2123
"11210","VRSAR",2018,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2129
"11211","VRSAR",2019,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2147
"11212","VRSAR",2020,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,2153
"11213","VRSAR",2021,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",0,1923
"11214","VRSAR",2022,18,"XVIII ISTARSKA","OPĆINA","05169",0,"-","-",NA,NA
"11215","VRSI",2002,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1810
"11216","VRSI",2003,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1849
"11217","VRSI",2004,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1906
"11218","VRSI",2005,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1934
"11219","VRSI",2006,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1966
"11220","VRSI",2007,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,1988
"11221","VRSI",2008,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2014
"11222","VRSI",2009,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2026
"11223","VRSI",2010,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2049
"11224","VRSI",2011,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2080
"11225","VRSI",2012,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2099
"11226","VRSI",2013,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2104
"11227","VRSI",2014,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2090
"11228","VRSI",2015,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2075
"11229","VRSI",2016,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2074
"11230","VRSI",2017,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2059
"11231","VRSI",2018,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2066
"11232","VRSI",2019,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2064
"11233","VRSI",2020,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2070
"11234","VRSI",2021,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",0,2045
"11235","VRSI",2022,13,"XIII ZADARSKA","OPĆINA","06254",0,"-","-",NA,NA
"11236","VUKA",2002,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1206
"11237","VUKA",2003,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1205
"11238","VUKA",2004,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1193
"11239","VUKA",2005,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1195
"11240","VUKA",2006,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1217
"11241","VUKA",2007,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,1219
"11242","VUKA",2008,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1217
"11243","VUKA",2009,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1211
"11244","VUKA",2010,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1201
"11245","VUKA",2011,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1198
"11246","VUKA",2012,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",2769.68,1175
"11247","VUKA",2013,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1153
"11248","VUKA",2014,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1134
"11249","VUKA",2015,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1111
"11250","VUKA",2016,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1058
"11251","VUKA",2017,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1035
"11252","VUKA",2018,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,1004
"11253","VUKA",2019,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,984
"11254","VUKA",2020,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,972
"11255","VUKA",2021,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",0,984
"11256","VUKA",2022,14,"XIV OSJEČKO-BARANJSKA","OPĆINA","05177",0,"-","-",NA,NA
"11257","VUKOVAR",2002,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,30529
"11258","VUKOVAR",2003,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,29740
"11259","VUKOVAR",2004,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,29441
"11260","VUKOVAR",2005,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,29073
"11261","VUKOVAR",2006,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,28937
"11262","VUKOVAR",2007,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,28658
"11263","VUKOVAR",2008,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,28515
"11264","VUKOVAR",2009,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,28112
"11265","VUKOVAR",2010,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,27764
"11266","VUKOVAR",2011,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,27533
"11267","VUKOVAR",2012,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,27179
"11268","VUKOVAR",2013,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,26425
"11269","VUKOVAR",2014,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,25511
"11270","VUKOVAR",2015,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,24938
"11271","VUKOVAR",2016,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,24219
"11272","VUKOVAR",2017,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,23061
"11273","VUKOVAR",2018,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,22631
"11274","VUKOVAR",2019,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,22401
"11275","VUKOVAR",2020,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,22249
"11276","VUKOVAR",2021,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",0,23175
"11277","VUKOVAR",2022,16,"XVI VUKOVARSKO-SRIJEMSKA","GRAD","05185",0,"-","-",NA,NA
"11278","ZABOK",2002,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9066
"11279","ZABOK",2003,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9115
"11280","ZABOK",2004,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9069
"11281","ZABOK",2005,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9085
"11282","ZABOK",2006,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9062
"11283","ZABOK",2007,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,9041
"11284","ZABOK",2008,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,9043
"11285","ZABOK",2009,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,9020
"11286","ZABOK",2010,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8986
"11287","ZABOK",2011,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8993
"11288","ZABOK",2012,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8985
"11289","ZABOK",2013,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8988
"11290","ZABOK",2014,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8963
"11291","ZABOK",2015,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8881
"11292","ZABOK",2016,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8840
"11293","ZABOK",2017,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8788
"11294","ZABOK",2018,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8756
"11295","ZABOK",2019,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8766
"11296","ZABOK",2020,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8761
"11297","ZABOK",2021,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",0,8656
"11298","ZABOK",2022,2,"II KRAPINSKO-ZAGORSKA","GRAD","05193",0,"-","-",NA,NA
"11299","ZADAR",2002,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,72332
"11300","ZADAR",2003,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,72941
"11301","ZADAR",2004,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,73284
"11302","ZADAR",2005,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,73569
"11303","ZADAR",2006,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,74006
"11304","ZADAR",2007,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",NA,74336
"11305","ZADAR",2008,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",0,74538
"11306","ZADAR",2009,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",0,74673
"11307","ZADAR",2010,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",0,75017
"11308","ZADAR",2011,13,"XIII ZADARSKA","GRAD","05207",0,"NN 35/12","01.04.2012.",0,75298
"11309","ZADAR",2012,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",16820738,75416
"11310","ZADAR",2013,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",23113864.8252,75575
"11311","ZADAR",2014,13,"XIII ZADARSKA","GRAD","05207",0.1,"NN 35/12","01.04.2012.",21694249.9429,75537
"11312","ZADAR",2015,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",19712061.8024,75346
"11313","ZADAR",2016,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",21740417.0198,75437
"11314","ZADAR",2017,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",20167996.554375,75200
"11315","ZADAR",2018,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",23625874.038506,75194
"11316","ZADAR",2019,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",25611441.217759,75627
"11317","ZADAR",2020,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",24768857.613879,75523
"11318","ZADAR",2021,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",22317257.866452,70779
"11319","ZADAR",2022,13,"XIII ZADARSKA","GRAD","05207",0.12,"NN 35/12","01.04.2012.",NA,NA
"11320","ZADVARJE",2002,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,298
"11321","ZADVARJE",2003,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,297
"11322","ZADVARJE",2004,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,289
"11323","ZADVARJE",2005,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,297
"11324","ZADVARJE",2006,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,297
"11325","ZADVARJE",2007,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,293
"11326","ZADVARJE",2008,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",6036.37,300
"11327","ZADVARJE",2009,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",5732.96,296
"11328","ZADVARJE",2010,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4845.27,296
"11329","ZADVARJE",2011,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",5319.69,288
"11330","ZADVARJE",2012,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4636.53,289
"11331","ZADVARJE",2013,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",5699.2286,303
"11332","ZADVARJE",2014,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",5199.2521,300
"11333","ZADVARJE",2015,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4931.7993,301
"11334","ZADVARJE",2016,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",5559.4156,293
"11335","ZADVARJE",2017,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",3858.270086,292
"11336","ZADVARJE",2018,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4710.659366,288
"11337","ZADVARJE",2019,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4554.611612,283
"11338","ZADVARJE",2020,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",4450.326723,297
"11339","ZADVARJE",2021,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0,"NN 145/20","01.01.2021.",0,289
"11340","ZADVARJE",2022,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05959",0.01,"NN/14/02","01.03.2002.",NA,NA
"11341","ZAGORSKA SELA",2002,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1044
"11342","ZAGORSKA SELA",2003,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1026
"11343","ZAGORSKA SELA",2004,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1017
"11344","ZAGORSKA SELA",2005,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1003
"11345","ZAGORSKA SELA",2006,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1004
"11346","ZAGORSKA SELA",2007,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,1003
"11347","ZAGORSKA SELA",2008,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,1004
"11348","ZAGORSKA SELA",2009,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,998
"11349","ZAGORSKA SELA",2010,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,993
"11350","ZAGORSKA SELA",2011,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,988
"11351","ZAGORSKA SELA",2012,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,980
"11352","ZAGORSKA SELA",2013,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,970
"11353","ZAGORSKA SELA",2014,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,940
"11354","ZAGORSKA SELA",2015,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,930
"11355","ZAGORSKA SELA",2016,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,905
"11356","ZAGORSKA SELA",2017,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,901
"11357","ZAGORSKA SELA",2018,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,896
"11358","ZAGORSKA SELA",2019,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,879
"11359","ZAGORSKA SELA",2020,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,857
"11360","ZAGORSKA SELA",2021,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",0,899
"11361","ZAGORSKA SELA",2022,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","05215",0,"-","-",NA,NA
"11362","ZAGREB",2002,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,772115
"11363","ZAGREB",2003,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,773543
"11364","ZAGREB",2004,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,776540
"11365","ZAGREB",2005,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,777216
"11366","ZAGREB",2006,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,779521
"11367","ZAGREB",2007,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,782128
"11368","ZAGREB",2008,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",839649080.02,784532
"11369","ZAGREB",2009,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",828099604.92,787448
"11370","ZAGREB",2010,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",743346448.95,789655
"11371","ZAGREB",2011,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",740181661.86,791883
"11372","ZAGREB",2012,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",788820774.13,794101
"11373","ZAGREB",2013,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",819695003.3765,796866
"11374","ZAGREB",2014,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",833413073.1041,799999
"11375","ZAGREB",2015,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",764197584.6593,801349
"11376","ZAGREB",2016,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",807410288.6673,803647
"11377","ZAGREB",2017,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",767215898.629707,803900
"11378","ZAGREB",2018,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",841463238.380615,806341
"11379","ZAGREB",2019,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",909434521.028859,809235
"11380","ZAGREB",2020,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",882750894.021694,808785
"11381","ZAGREB",2021,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",801758393.502375,767131
"11382","ZAGREB",2022,21,"XXI GRAD ZAGREB","GRAD","01333",0.18,"NN/87/01, 103/01","01.01.2002",NA,NA
"11383","ZAGVOZD",2002,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1398
"11384","ZAGVOZD",2003,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1386
"11385","ZAGVOZD",2004,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1337
"11386","ZAGVOZD",2005,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1328
"11387","ZAGVOZD",2006,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1301
"11388","ZAGVOZD",2007,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,1282
"11389","ZAGVOZD",2008,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",91475.87,1254
"11390","ZAGVOZD",2009,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",101321.85,1219
"11391","ZAGVOZD",2010,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",72832.12,1200
"11392","ZAGVOZD",2011,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",72462.79,1168
"11393","ZAGVOZD",2012,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",69692.69,1123
"11394","ZAGVOZD",2013,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",83842.5656,1077
"11395","ZAGVOZD",2014,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",85361.3875,1038
"11396","ZAGVOZD",2015,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",63108.2997,1006
"11397","ZAGVOZD",2016,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",57813.037,988
"11398","ZAGVOZD",2017,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",53209.906515,962
"11399","ZAGVOZD",2018,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",48872.312946,958
"11400","ZAGVOZD",2019,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",51513.993941,960
"11401","ZAGVOZD",2020,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",63155.387754,949
"11402","ZAGVOZD",2021,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",59480.55225,957
"11403","ZAGVOZD",2022,17,"XVII SPLITSKO-DALMATINSKA","OPĆINA","05223",0.06,"NN/112/01","01.01.2002.",NA,NA
"11404","ŽAKANJE",2002,4,"IV KARLOVAČKA","OPĆINA","05304",0,"-","-",NA,2039
"11405","ŽAKANJE",2003,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",NA,2006
"11406","ŽAKANJE",2004,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",NA,2006
"11407","ŽAKANJE",2005,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",NA,1998
"11408","ŽAKANJE",2006,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",NA,1974
"11409","ŽAKANJE",2007,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",NA,1957
"11410","ŽAKANJE",2008,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",127085.48,1945
"11411","ŽAKANJE",2009,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",114700.08,1914
"11412","ŽAKANJE",2010,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",87633.25,1891
"11413","ŽAKANJE",2011,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",86648.38,1902
"11414","ŽAKANJE",2012,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",103255.6,1899
"11415","ŽAKANJE",2013,4,"IV KARLOVAČKA","OPĆINA","05304",0.05,"NN/119/02, 30/13","01.01.2003.",110499.35,1876
